Ticker,Date,Open,High,Low,Close,Volume
FUTU,2025/03/10,109.5,112.0999984741211,104.1500015258789,106.05999755859375,2984000
FUTU,2025/03/11,108.93000030517578,111.69000244140625,106.91000366210938,110.27999877929688,2208500
FUTU,2025/03/12,111.3499984741211,112.58000183105469,107.5530014038086,111.7300033569336,2848400
FUTU,2025/03/13,108.5999984741211,113.26000213623047,104.51000213623047,107.5199966430664,4204200
FUTU,2025/03/14,112.98999786376953,121.08999633789062,112.9000015258789,118.47000122070312,4591600
FUTU,2025/03/17,117.9800033569336,118.5999984741211,112.25,117.11000061035156,4054300
FUTU,2025/03/18,117.5,122.5,113.69999694824219,114.47000122070312,3612700
FUTU,2025/03/19,116.25,118.33699798583984,114.02999877929688,114.69999694824219,1637200
FUTU,2025/03/20,110.4000015258789,111.5,107.05000305175781,109.12999725341797,2615900
FUTU,2025/03/21,106.66000366210938,107.26000213623047,104.77999877929688,106.36000061035156,1997400
FUTU,2025/03/24,109.45999908447266,110.5,107.23699951171875,107.76000213623047,1538700
FUTU,2025/03/25,105.98999786376953,109.33999633789062,105.80999755859375,107.98999786376953,1377400
FUTU,2025/03/26,108.43000030517578,110.02999877929688,105.92500305175781,107.51000213623047,1247500
FUTU,2025/03/27,106.87999725341797,114.5,106.87999725341797,109.68000030517578,3549100
FUTU,2025/03/28,107.12999725341797,108.5,102.22000122070312,103.62000274658203,3090800
FUTU,2025/03/31,101.0,102.70999908447266,98.1500015258789,102.3499984741211,3380900
FUTU,2025/04/01,101.18000030517578,104.04499816894531,100.92500305175781,103.37000274658203,2249800
FUTU,2025/04/02,103.37000274658203,104.30000305175781,102.0199966430664,103.47000122070312,1111500
FUTU,2025/04/03,97.91500091552734,98.87999725341797,95.4000015258789,97.48999786376953,3262900
FUTU,2025/04/04,89.4000015258789,89.4000015258789,79.80000305175781,83.51000213623047,8698900
FUTU,2025/04/07,79.38999938964844,87.3550033569336,77.19999694824219,79.11000061035156,6731600
FUTU,2025/04/08,83.63999938964844,83.69999694824219,74.0,75.26000213623047,4434100
FUTU,2025/04/09,75.0,82.66999816894531,70.5999984741211,80.19000244140625,7500700
FUTU,2025/04/10,78.2300033569336,79.52999877929688,73.41999816894531,74.80999755859375,4095100
FUTU,2025/04/11,76.32499694824219,81.37999725341797,74.0999984741211,80.38999938964844,5072500
FUTU,2025/04/14,82.2249984741211,89.36699676513672,81.19999694824219,85.26000213623047,5167400
FUTU,2025/04/15,85.0199966430664,85.83000183105469,82.94999694824219,83.73999786376953,3520200
FUTU,2025/04/16,80.6500015258789,81.55999755859375,79.0,80.5,2459700
FUTU,2025/04/17,81.80000305175781,82.58999633789062,78.9800033569336,79.6500015258789,1848800
FUTU,2025/04/21,79.83999633789062,80.37999725341797,77.6500015258789,80.22000122070312,1290000
FUTU,2025/04/22,82.4000015258789,86.79000091552734,81.45999908447266,85.33999633789062,2894400
FUTU,2025/04/23,88.69999694824219,92.77999877929688,87.9000015258789,88.27999877929688,3301100
FUTU,2025/04/24,88.0,94.18000030517578,86.44000244140625,93.88999938964844,2906900
FUTU,2025/04/25,87.82099914550781,89.86000061035156,86.31999969482422,87.8499984741211,5036000
FUTU,2025/04/28,85.6050033569336,90.76000213623047,85.44000244140625,89.68000030517578,2272600
FUTU,2025/04/29,89.9000015258789,92.45999908447266,89.9000015258789,92.06999969482422,1880400
FUTU,2025/04/30,89.5,92.68000030517578,89.30000305175781,92.30999755859375,1497700
FUTU,2025/05/01,93.5999984741211,95.73999786376953,92.61000061035156,93.51499938964844,1327400
FUTU,2025/05/02,97.63999938964844,99.0,96.26499938964844,98.5999984741211,2119500
FUTU,2025/05/05,97.08000183105469,102.20999908447266,97.0,101.16999816894531,2684600
FUTU,2025/05/06,100.30000305175781,103.4800033569336,99.3499984741211,102.86000061035156,2108500
