Ticker,Date,Open,High,Low,Close,Volume
TTWO,2025/03/10,200.97999572753906,202.47000122070312,197.0,201.92999267578125,1883600
TTWO,2025/03/11,202.0399932861328,206.02000427246094,201.77000427246094,203.8000030517578,1543500
TTWO,2025/03/12,204.47999572753906,206.72000122070312,203.49000549316406,205.3300018310547,1414900
TTWO,2025/03/13,204.47999572753906,206.1999969482422,201.92999267578125,203.6300048828125,1262900
TTWO,2025/03/14,205.6699981689453,206.32000732421875,201.83999633789062,204.57000732421875,1365500
TTWO,2025/03/17,203.82000732421875,207.7100067138672,203.05999755859375,206.5,1904900
TTWO,2025/03/18,205.9600067138672,206.36000061035156,203.6999969482422,204.32000732421875,1067500
TTWO,2025/03/19,204.0,210.7100067138672,203.47999572753906,208.86000061035156,1381600
TTWO,2025/03/20,206.92999267578125,211.4600067138672,206.89999389648438,209.6300048828125,1329200
TTWO,2025/03/21,207.50999450683594,215.0,204.2100067138672,213.47000122070312,3631800
TTWO,2025/03/24,217.14999389648438,217.17999267578125,211.88999938964844,213.50999450683594,1452900
TTWO,2025/03/25,213.66000366210938,218.55999755859375,211.57000732421875,217.9499969482422,1361000
TTWO,2025/03/26,217.0,220.92999267578125,211.9499969482422,215.88999938964844,1951700
TTWO,2025/03/27,215.77000427246094,216.6999969482422,213.6300048828125,214.2899932861328,1128700
TTWO,2025/03/28,214.27999877929688,215.52000427246094,209.32000732421875,210.47000122070312,1439400
TTWO,2025/03/31,207.39999389648438,207.88999938964844,200.66000366210938,207.25,2689900
TTWO,2025/04/01,205.22999572753906,210.57000732421875,204.6999969482422,210.1300048828125,1654700
TTWO,2025/04/02,207.8800048828125,212.72000122070312,207.0,211.10000610351562,1602800
TTWO,2025/04/03,205.4600067138672,211.5,204.94000244140625,208.92999267578125,2324500
TTWO,2025/04/04,205.10000610351562,208.3300018310547,194.17999267578125,194.5800018310547,3684600
TTWO,2025/04/07,190.9199981689453,201.1300048828125,188.55999755859375,197.52999877929688,3608200
TTWO,2025/04/08,201.61000061035156,205.2100067138672,193.11000061035156,196.25,2230700
TTWO,2025/04/09,194.33999633789062,209.38999938964844,194.1199951171875,208.1300048828125,2820900
TTWO,2025/04/10,205.00999450683594,206.36000061035156,196.64999389648438,204.41000366210938,2257300
