Ticker,Date,Open,High,Low,Close,Volume
QCOM,2025/03/10,153.74760515600403,155.61386592178403,149.1161182495412,151.43185424804688,10139900
QCOM,2025/03/11,151.30482945019503,152.6532252298266,147.40617218927792,149.5948944091797,8692900
QCOM,2025/03/12,150.67949586307876,152.29171451086555,148.44191517409521,149.30177307128906,7117400
QCOM,2025/03/13,149.10633437421055,152.0669634244664,146.97623621543343,148.46144104003906,5861700
QCOM,2025/03/14,150.04434542015284,153.3567330698103,150.02479913196106,152.99520874023438,5309400
QCOM,2025/03/17,152.03767255821887,155.08623796569464,151.88133204771967,154.3338623046875,5781000
QCOM,2025/03/18,154.33386759186212,156.07311482975663,152.35034388898853,152.7118682861328,6898400
QCOM,2025/03/19,152.84865905401801,156.83525266146754,151.51002882722594,154.6367645263672,5871000
QCOM,2025/03/20,154.38272057789996,155.47707433249093,152.9366081294117,154.3338623046875,5089300
QCOM,2025/03/21,151.43185035291896,153.8159908533315,150.04436192764388,153.229736328125,10949300
QCOM,2025/03/24,156.33692984360027,157.31403565512278,155.16440585166356,156.41510009765625,6033400
QCOM,2025/03/25,156.21966692246096,157.77326143539125,155.77019173214492,156.4834747314453,3978200
QCOM,2025/03/26,155.79952375384144,157.12838829729128,153.25905750658126,154.7637939453125,5960300
QCOM,2025/03/27,154.58791957955597,155.60410308033,152.1842326829601,154.35340881347656,6102000
QCOM,2025/03/28,153.32744376450546,154.03096114894285,148.09015596338926,149.22360229492188,8918000
QCOM,2025/03/31,147.3573318213033,150.32774197411564,144.4944188185275,150.09323120117188,8613600
QCOM,2025/04/01,148.9011575960362,149.8098737754814,146.81991739650684,149.54605102539062,5708900
QCOM,2025/04/02,147.33777336528465,151.90087045835708,146.92739072860348,150.55245971679688,5377200
QCOM,2025/04/03,143.63456819497893,144.02540459363306,135.38779196208128,136.2281036376953,16465000
QCOM,2025/04/04,131.26439369447144,132.74959873151604,123.77976690910674,124.54190826416016,19018600
QCOM,2025/04/07,121.73760290389404,134.05890711805893,118.03437863840506,126.75016021728516,17938300
QCOM,2025/04/08,128.1278828330332,132.19263145562144,118.9528529059582,121.8060073852539,14965900
QCOM,2025/04/09,122.29457362980988,141.54355618655288,121.3467797480956,140.30262756347656,21242600
QCOM,2025/04/10,133.87326003517643,135.87632990324497,126.33000208081233,131.32301330566406,14898800
QCOM,2025/04/11,130.93217580579557,137.4299233428251,128.10834067024263,136.06198120117188,10955300
QCOM,2025/04/14,139.48185115122237,139.8336098310641,133.69738667895382,136.00335693359375,6930300
QCOM,2025/04/15,136.26716082254487,137.6155564842206,134.86989198691796,135.42684936523438,6346800
QCOM,2025/04/16,130.61950414181229,134.16640318283254,128.77277466372985,132.63235473632812,10417200
QCOM,2025/04/17,134.23479787743727,134.9871585991177,132.6030330012074,133.53128051757812,7135900
QCOM,2025/04/21,131.6454704959763,133.4238103467949,130.30684021691016,133.023193359375,8128300
QCOM,2025/04/22,133.61921382155444,135.915418340952,133.36517168918633,135.56365966796875,8228000
QCOM,2025/04/23,139.31575282819514,140.58599340547605,136.5798534870021,137.24429321289062,9073500
QCOM,2025/04/24,139.51116572570146,144.43578733503784,138.73925869946436,143.83975219726562,8810600
QCOM,2025/04/25,142.7356256390246,145.7841911473787,142.7356256390246,145.15884399414062,5145600
QCOM,2025/04/28,144.78753331925796,145.8819019766005,142.110272913246,144.2403564453125,5743500
QCOM,2025/04/29,143.3023237639165,144.8656839188675,142.1884238761022,143.5172882080078,6692000
QCOM,2025/04/30,141.8757524108726,145.4421973564299,140.58598056930722,145.06112670898438,10851900
QCOM,2025/05/01,135.61251246818557,135.7786335806843,131.7822593787903,132.11448669433594,22836600
QCOM,2025/05/02,134.69404233210798,138.17253664207087,134.14685055270073,136.60916137695312,13185600
QCOM,2025/05/05,135.13373487411576,137.54718738844667,135.12395427408487,136.2476348876953,7165300
QCOM,2025/05/06,134.66473080011323,137.5765019589297,134.31297210975978,136.6970977783203,6957900
QCOM,2025/05/07,137.16610065818284,141.3871894591409,137.03907214826933,140.99635314941406,10196400
QCOM,2025/05/08,142.3056914974663,144.12310892503464,140.5957563068303,141.77806091308594,8489100
QCOM,2025/05/09,142.3252532704234,143.61502534445842,141.2895233706573,141.85623168945312,6217100
QCOM,2025/05/12,150.55246302426556,150.8260514547301,146.3997633860951,148.6373291015625,11414600
QCOM,2025/05/13,148.52985750614965,149.7805518234135,147.50390827314817,147.8751983642578,10160900
QCOM,2025/05/14,148.4516666153722,149.7609996266331,146.9860080182692,149.47763061523438,6971200
QCOM,2025/05/15,148.2367301129159,149.8782607295558,146.74174449564885,149.11611938476562,6941200
QCOM,2025/05/16,149.37016085437574,149.55581334434817,147.83611248096176,149.00863647460938,6668000
QCOM,2025/05/19,147.10327516325071,150.2984151733871,146.67334624329956,150.18115234375,7241100
QCOM,2025/05/20,149.53627510465395,150.36682105415815,148.4516869975078,150.29843139648438,5269500
QCOM,2025/05/21,150.06392072140827,152.55554366212996,147.3768795893354,147.84588623046875,9684500
QCOM,2025/05/22,147.92404802321764,148.1097005126847,143.84951858344823,143.99607849121094,9539100
QCOM,2025/05/23,140.13651700505832,143.1362390737286,138.52429834179668,142.05165100097656,8994600
QCOM,2025/05/27,144.17195787673455,145.9307512267082,143.07758928705616,145.22723388671875,9788800
QCOM,2025/05/28,145.41289549011788,146.0675546012894,143.98631443078546,144.2208251953125,7032300
QCOM,2025/05/29,146.42906782495436,147.0544149065844,143.86905553913297,144.94386291503906,5980700
QCOM,2025/05/30,144.61164668084024,144.6311929699026,140.1951246481037,141.87574768066406,13755600
QCOM,2025/06/02,141.48492014341213,143.83974865510072,141.17223913679493,143.2730255126953,6419500
QCOM,2025/06/03,143.35119441086772,146.35090137884262,142.17865555657502,145.53013610839844,6164100
QCOM,2025/06/04,146.5658511686103,146.61470943422304,144.0058390725557,145.63760375976562,7143800
QCOM,2025/06/05,146.2667157172111,147.52492279873024,144.4973573216337,145.04782104492188,5605500
