Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-10 00:00:00-05:00,245.0,247.86000061035156,240.86000061035156,242.58999633789062,5184400,0.0,0.0
2026-02-11 00:00:00-05:00,244.47999572753906,244.6999969482422,235.5,236.25999450683594,5791000,0.0,0.0
2026-02-12 00:00:00-05:00,239.25999450683594,245.6699981689453,235.97000122070312,239.35000610351562,6980800,0.0,0.0
2026-02-13 00:00:00-05:00,241.24000549316406,246.50999450683594,240.72000122070312,242.9600067138672,6835400,0.0,0.0
2026-02-17 00:00:00-05:00,243.61000061035156,245.4199981689453,238.92999267578125,244.0399932861328,4864700,0.0,0.0
2026-02-18 00:00:00-05:00,244.5500030517578,245.0800018310547,238.60000610351562,238.92999267578125,4923000,0.0,0.0
2026-02-19 00:00:00-05:00,238.91000366210938,240.0,233.4199981689453,233.7100067138672,5827500,0.0,0.0
2026-02-20 00:00:00-05:00,232.6300048828125,236.0800018310547,231.13999938964844,232.02999877929688,5460900,0.0,0.0
2026-02-23 00:00:00-05:00,231.5,233.5,227.4600067138672,230.44000244140625,5380000,0.0,0.0
2026-02-24 00:00:00-05:00,229.27000427246094,236.1300048828125,228.38999938964844,233.38999938964844,4408900,0.0,0.0
2026-02-25 00:00:00-05:00,234.10000610351562,234.16000366210938,229.19000244140625,230.36000061035156,4442600,0.0,0.0
2026-02-26 00:00:00-05:00,230.3800048828125,230.66000366210938,225.6699981689453,229.41000366210938,4613300,0.0,0.0
2026-02-27 00:00:00-05:00,227.47000122070312,228.8000030517578,224.91000366210938,227.52999877929688,6278100,0.0,0.0
2026-03-02 00:00:00-05:00,226.0,230.22999572753906,223.6199951171875,229.74000549316406,4709000,0.0,0.0
2026-03-03 00:00:00-05:00,225.75,226.5,221.11000061035156,224.1199951171875,6211600,0.0,0.0
2026-03-04 00:00:00-05:00,226.3800048828125,227.52999877929688,221.7899932861328,227.30999755859375,5068700,0.0,0.0
2026-03-05 00:00:00-05:00,226.1199951171875,227.67999267578125,218.1300048828125,222.05999755859375,7199300,0.0,0.0
2026-03-06 00:00:00-05:00,219.47999572753906,231.9600067138672,218.63999938964844,231.11000061035156,10684700,0.0,0.0
2026-03-09 00:00:00-04:00,226.75,227.58999633789062,220.4499969482422,225.0,8389400,0.0,0.0
