Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-10 00:00:00-05:00,86.97000122070312,88.19000244140625,86.12999725341797,86.29000091552734,32113800,0.0,0.0
2026-02-11 00:00:00-05:00,86.05999755859375,87.13999938964844,85.12999725341797,85.54000091552734,34455800,0.0,0.0
2026-02-12 00:00:00-05:00,79.61000061035156,80.37000274658203,74.08999633789062,75.0,68098600,0.0,0.0
2026-02-13 00:00:00-05:00,74.37999725341797,77.30000305175781,73.41999816894531,76.8499984741211,42886400,0.0,0.0
2026-02-17 00:00:00-05:00,76.94999694824219,77.56999969482422,76.4800033569336,76.8499984741211,24792700,0.0,0.0
2026-02-18 00:00:00-05:00,76.55000305175781,78.5999984741211,76.48999786376953,78.18000030517578,20648800,0.0,0.0
2026-02-19 00:00:00-05:00,77.98999786376953,79.16000366210938,77.87000274658203,78.55999755859375,18443200,0.0,0.0
2026-02-20 00:00:00-05:00,78.12999725341797,79.33000183105469,78.12999725341797,79.19999694824219,29461600,0.0,0.0
2026-02-23 00:00:00-05:00,78.8499984741211,79.4800033569336,76.94000244140625,77.73999786376953,24485900,0.0,0.0
2026-02-24 00:00:00-05:00,77.73999786376953,78.70999908447266,77.47000122070312,78.13999938964844,19485100,0.0,0.0
2026-02-25 00:00:00-05:00,78.44999694824219,79.41999816894531,78.26000213623047,79.12000274658203,22721800,0.0,0.0
2026-02-26 00:00:00-05:00,78.94000244140625,79.33999633789062,77.72000122070312,78.0999984741211,19608000,0.0,0.0
2026-02-27 00:00:00-05:00,77.6500015258789,79.52999877929688,77.06999969482422,79.45999908447266,27498000,0.0,0.0
2026-03-02 00:00:00-05:00,78.75,79.5199966430664,77.69000244140625,79.41999816894531,18540400,0.0,0.0
2026-03-03 00:00:00-05:00,78.37999725341797,79.44000244140625,77.56999969482422,78.95999908447266,17521100,0.0,0.0
2026-03-04 00:00:00-05:00,79.19999694824219,80.95999908447266,78.52999877929688,80.87000274658203,20388100,0.0,0.0
2026-03-05 00:00:00-05:00,79.98999786376953,81.16999816894531,79.05000305175781,80.01000213623047,26844800,0.0,0.0
2026-03-06 00:00:00-05:00,78.5199966430664,79.5199966430664,78.3499984741211,78.63999938964844,20621200,0.0,0.0
2026-03-09 00:00:00-04:00,77.18000030517578,77.55999755859375,75.19999694824219,76.20999908447266,32844300,0.0,0.0
