Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-10 00:00:00-05:00,47.02000045776367,47.790000915527344,46.77000045776367,47.38999938964844,32147000,0.0,0.0
2026-02-11 00:00:00-05:00,47.18000030517578,49.13999938964844,47.16999816894531,48.970001220703125,48933100,0.0,0.0
2026-02-12 00:00:00-05:00,48.900001525878906,50.2400016784668,48.900001525878906,49.459999084472656,56131100,0.0,0.0
2026-02-13 00:00:00-05:00,49.15999984741211,49.43000030517578,48.630001068115234,49.0099983215332,31998500,0.0,0.0
2026-02-17 00:00:00-05:00,49.29999923706055,49.5,48.779998779296875,48.93000030517578,24327500,0.0,0.0
2026-02-18 00:00:00-05:00,48.63999938964844,48.95000076293945,47.83000183105469,48.04999923706055,29318100,0.0,0.0
2026-02-19 00:00:00-05:00,48.88999938964844,49.150001525878906,48.4900016784668,48.63999938964844,26530600,0.0,0.0
2026-02-20 00:00:00-05:00,49.029998779296875,49.34000015258789,48.529998779296875,49.25,25456700,0.0,0.0
2026-02-23 00:00:00-05:00,49.349998474121094,50.47999954223633,49.25,49.68000030517578,30113000,0.0,0.0
2026-02-24 00:00:00-05:00,49.779998779296875,50.08000183105469,49.38999938964844,49.86000061035156,23816700,0.0,0.0
2026-02-25 00:00:00-05:00,49.650001525878906,49.849998474121094,49.16999816894531,49.22999954223633,21693000,0.0,0.0
2026-02-26 00:00:00-05:00,49.2599983215332,49.4900016784668,48.869998931884766,48.88999938964844,23662600,0.0,0.0
2026-02-27 00:00:00-05:00,49.36000061035156,50.150001525878906,49.22999954223633,50.13999938964844,34693500,0.0,0.0
2026-03-02 00:00:00-05:00,49.97999954223633,50.2599983215332,49.630001068115234,49.97999954223633,23725700,0.0,0.0
2026-03-03 00:00:00-05:00,49.72999954223633,51.099998474121094,49.369998931884766,50.869998931884766,31586900,0.0,0.0
2026-03-04 00:00:00-05:00,50.40999984741211,51.40999984741211,50.150001525878906,51.20000076293945,22816000,0.0,0.0
2026-03-05 00:00:00-05:00,50.970001220703125,51.31999969482422,50.34000015258789,51.18000030517578,27534300,0.0,0.0
2026-03-06 00:00:00-05:00,51.09000015258789,51.25,50.40999984741211,51.119998931884766,23562600,0.0,0.0
2026-03-09 00:00:00-04:00,51.0,51.099998474121094,50.36000061035156,50.45000076293945,29045500,0.0,0.0
