Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-10 00:00:00-05:00,322.54998779296875,326.1300048828125,315.1199951171875,318.2799987792969,9902200,0.0,0.0
2026-02-11 00:00:00-05:00,323.239990234375,325.2799987792969,308.7300109863281,310.82000732421875,8703500,0.0,0.0
2026-02-12 00:00:00-05:00,312.2799987792969,313.6199951171875,300.0199890136719,302.6400146484375,13443400,0.0,0.0
2026-02-13 00:00:00-05:00,298.5199890136719,304.2900085449219,296.5199890136719,302.54998779296875,9114500,0.0,0.0
2026-02-17 00:00:00-05:00,302.760009765625,308.239990234375,302.5,307.1300048828125,8896800,0.0,0.0
2026-02-18 00:00:00-05:00,308.4599914550781,312.2799987792969,307.2200012207031,308.7799987792969,7209600,0.0,0.0
2026-02-19 00:00:00-05:00,307.1700134277344,309.17999267578125,305.1199951171875,308.04998779296875,6737700,0.0,0.0
2026-02-20 00:00:00-05:00,308.3999938964844,311.0,305.67999267578125,310.7900085449219,7792700,0.0,0.0
2026-02-23 00:00:00-05:00,308.79998779296875,311.0,295.1000061035156,297.6700134277344,12955400,0.0,0.0
2026-02-24 00:00:00-05:00,296.82000732421875,299.75,291.3800048828125,297.29998779296875,13554100,0.0,0.0
2026-02-25 00:00:00-05:00,298.6400146484375,303.6600036621094,297.010009765625,303.29998779296875,8095500,0.0,0.0
2026-02-26 00:00:00-05:00,304.5799865722656,309.010009765625,303.6400146484375,306.1300048828125,7007800,0.0,0.0
2026-02-27 00:00:00-05:00,300.0,302.95001220703125,294.45001220703125,300.29998779296875,18620800,0.0,0.0
2026-03-02 00:00:00-05:00,294.80999755859375,299.9800109863281,293.2099914550781,297.55999755859375,8508900,0.0,0.0
2026-03-03 00:00:00-05:00,292.2900085449219,302.3900146484375,289.5,300.260009765625,10278200,0.0,0.0
2026-03-04 00:00:00-05:00,299.989990234375,301.0,295.82000732421875,299.3900146484375,8055700,0.0,0.0
2026-03-05 00:00:00-05:00,297.9800109863281,301.239990234375,292.42999267578125,293.54998779296875,12732500,0.0,0.0
2026-03-06 00:00:00-05:00,286.3399963378906,289.989990234375,283.7099914550781,289.4800109863281,13496500,0.0,0.0
2026-03-09 00:00:00-04:00,285.5,291.1000061035156,280.45001220703125,289.9200134277344,12231700,0.0,0.0
